Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Essential_Expenses,Discretionary_Expenses,Total_Expenses,Expense_Ratio,Savings_Gap
9182.554714,61,3,Self_Employed,Tier_2,1836.510943,0.0,266.9100039,1142.922454,712.9605317,449.5902269,390.5739523,566.3436733,451.7199214,599.1904564,239.9593017,8.156812918,749.0038092,2525.87325,248.873111,113.8506652,90.53695158,76.49683921,113.5062059,21.19132278,29.27126549,48.52183373,3720.674998,2936.0064666000003,6656.6814646,0.7249269589922533,-1776.8694408000001
37485.88317,21,2,Retired,Tier_1,11245.76495,5929.043773,915.009093,5364.079429,2712.26593,1865.856856,1097.757953,2062.950376,1392.923534,2017.049372,1119.681512,6.597495393,1763.500389,1763.500389,1328.357041,498.576231,127.3998816,294.8301294,539.8217816,60.479334,13.99824028,117.1568881,23562.741098000006,12159.64168,35722.38277800001,0.9529556130769963,0.0
175948.571,51,4,Student,Tier_2,35189.71419,0.0,5058.588852,25920.05114,10691.61244,7507.17698,4936.823749,10879.41817,5302.422934,15807.8233,2617.093364,20.54648198,36151.24143,52037.84584,6087.601972,1179.323235,1512.493346,366.9329937,3136.368483,135.2014051,408.7882202,628.9610614,72237.96744600001,51672.757673,123910.72511900001,0.7042439982021793,-15886.60441
22012.49182,39,3,Student,Tier_2,4402.498365,0.0,1021.954995,2945.888023,1625.101875,1020.698783,602.5959092,1611.319159,696.3202459,1681.321131,254.58386,8.784417609,1933.669208,6150.209478,784.5935861,332.5613123,214.1616264,115.8518868,460.6480446,24.06237074,40.74006694,56.67916546,9413.413895900001,6448.8684502,15862.2823461,0.7206036679449406,-4216.5402699999995
105276.511,30,2,Self_Employed,Tier_1,31582.9533,19294.50129,4952.833722,11532.11315,8231.36172,2962.671477,4699.908731,5351.817354,3511.518065,5481.117123,2871.134184,21.64360932,4804.58087,4804.58087,2338.589295,838.9969208,204.120629,408.9319714,1508.135428,128.4237332,201.1030492,231.530593,70174.740854,30297.189261999996,100471.930116,0.9543622709532994,0.0
16434.2295,32,3,Self_Employed,Tier_3,2465.134425,2328.45658,753.3216761,1789.530804,1027.38019,812.3919546,345.8437528,1136.552545,721.1632533,1317.531141,313.3928411,7.747772899,1273.286779,3423.530335,98.95654104,280.4794241,175.1754997,94.58198459,83.9918536,10.5502074,49.33849307,59.51198503,8722.159620400002,4288.5395425,13010.6991629,0.7916829421726159,-2150.243556
35645.89132,57,3,Professional,Tier_1,10693.7674,3439.499307,1025.340629,5345.750311,2843.780624,1044.772972,868.7717798,1459.366638,1656.336714,3452.644921,534.0964771,9.614452989,3281.76355,3281.76355,622.2649162,237.8457138,64.76087669,60.9496553,97.65027786,81.56324705,105.9865758,112.9634131,21726.955609,10637.172163899999,32364.1277729,0.9079343109241124,0.0
55612.9121,55,0,Self_Employed,Tier_3,8341.936815,0.0,2603.418425,7019.338224,3485.93074,1308.374982,1524.037498,3271.136378,2379.291005,0.0,1218.523595,13.04342666,7253.829402,24460.92444,559.0770012,387.369348,201.1430083,80.24834012,877.7234273,97.65583624,0.0,343.3279216,16595.782623,14556.205038999999,31151.987662,0.5601574613820663,-17207.095038
29798.75008,58,2,Professional,Tier_2,5959.750015,0.0,738.6633916,3965.557367,2252.413318,1156.052379,1050.476262,2130.584698,1373.545139,1786.843053,699.7676037,5.068102188,1510.231105,8685.096849,787.0387199,631.4810112,164.7128484,261.2497823,348.1278691,20.56486096,72.61734866,197.3993147,11989.3862966,9124.2669297,21113.653226299997,0.7085415720329433,-7174.865744
23641.62341,60,3,Student,Tier_3,3546.243512,4187.791683,1081.438497,2963.691387,1367.226787,888.4112474,771.2555971,1075.521888,734.4177858,2205.39257,626.9557618,9.557220174,2259.482003,4193.2767,580.3014326,89.4579768,232.1227782,84.33238237,172.4999842,0.014694495,50.99535952,116.1196561,12830.8059358,6617.540780300001,19448.3467161,0.8226316094635736,-1933.7946970000003
53629.50584,61,2,Self_Employed,Tier_2,10725.90117,7325.45677,1514.614327,7137.760645,3247.712425,1285.034238,1585.884229,4285.285793,2201.22824,4796.372,1458.409199,12.81316764,6871.638486,8065.846808,1778.795886,503.376507,155.6732077,443.8342396,672.9184664,3.198355213,236.4769863,406.987845,30848.858299999996,14714.800736,45563.659036,0.8496005756968206,-1194.2083220000004
136232.2941,19,0,Professional,Tier_2,27246.45883,0.0,5395.100605,16743.81092,10342.37174,3169.164357,6706.556843,7452.160444,4825.624206,0.0,3106.627926,18.91044286,25762.13015,51244.41828,1073.654893,1863.459535,317.7049479,575.7091441,2049.32079,66.24988805,0.0,510.284459,44919.344085,40068.531786,84987.875871,0.6238452962453636,-25482.288129999997
38155.38577,19,2,Student,Tier_2,7631.077155,0.0,1623.896077,5481.933684,1947.992151,1264.956045,1346.45387,2924.391434,1530.680289,2573.818911,931.6404979,9.514562566,3630.318052,10898.54566,1408.09653,277.040323,140.8489415,246.1817214,449.5845131,25.50788024,80.4758506,199.3577758,16283.863866000002,10972.9762479,27256.8401139,0.7143641602316317,-7268.227607999999
19852.88309,60,0,Professional,Tier_2,3970.576618,0.0,443.1761749,2261.171874,1155.620539,929.3803131,573.6435428,1143.418762,967.6532373,0.0,334.7430576,8.213891701,1630.694317,8073.498972,265.0430049,261.4404482,264.6385036,138.1885397,221.3719585,41.43712889,0.0,55.66508572,6524.8247922,5254.5593265,11779.3841187,0.5933336767914247,-6442.804655
25774.77076,25,3,Student,Tier_1,7732.431227,0.0,739.0980263,3859.681237,1854.976619,972.9997767,1190.268485,1665.45573,1209.079137,2418.475455,549.6486828,6.311612888,1626.803753,3582.656382,1146.184085,185.5166487,164.2011888,265.9192745,131.4066633,41.80129174,27.87976201,149.614535,13764.5395753,8427.5748005,22192.1143758,0.8610014258687436,-1955.8526290000002
225194.2804,55,3,Professional,Tier_1,67558.28413,0.0,8749.377107,29474.43052,14922.59858,6065.020316,10311.02707,17717.48984,7148.304926,15418.3587,6570.568659,24.43614113,41258.82057,41258.82057,2618.163325,1370.684959,1601.048763,2561.762631,2210.23106,116.8916182,378.1083641,1255.966505,116591.81470299998,67343.645145,183935.45984799997,0.8167856640110296,0.0
33418.94901,35,3,Retired,Tier_1,10025.6847,0.0,1270.419143,3490.959951,2241.1643,875.7944143,834.8556825,2300.365877,1554.537741,1923.030321,804.8242151,9.410022999,3144.730788,8097.312662,561.5487985,383.7291597,44.34044155,182.7993852,389.4803581,2.280008084,95.65772855,212.6321114,17074.037782,8247.598562899999,25321.6363449,0.7577029528164686,-4952.581874
18646.64846,46,0,Student,Tier_2,3729.329692,2897.830824,869.068825,2290.18518,1117.543882,416.4912635,915.9675322,753.3527595,717.445109,0.0,267.8390659,6.943492142,1294.728571,4671.594328,224.5099255,144.7787124,37.50899157,148.6270017,145.0789332,26.31004251,0.0,27.47575646,8967.0272095,5008.0269235999995,13975.054133099999,0.7494673459993999,-3376.865757
12002.83712,28,1,Student,Tier_2,2400.567424,1445.910873,473.8643416,1438.652882,802.6073396,268.1514276,480.4607522,578.2159038,454.7690043,932.0221182,325.4048163,6.918090543,830.3671397,2402.210237,366.6994066,166.5178298,20.61775633,31.39729643,44.61626862,5.761765548,19.07524319,17.05921374,6285.349664899999,3315.2772176999997,9600.626882599998,0.7998631312427572,-1571.8430972999997
6962.06765,23,0,Professional,Tier_1,2088.620295,0.0,181.9051266,1021.206569,414.5677991,245.1290794,273.428058,359.8659282,308.7725951,0.0,205.2582614,7.051429031,490.9252594,1863.313939,293.0911592,43.05733135,13.45587164,66.15560964,67.88199235,3.8736775,0.0,52.76699687,2939.1639449000004,2159.5897668999996,5098.7537118,0.7323619890134219,-1372.3886796
40127.61701,26,0,Student,Tier_2,8025.523402,0.0,1743.791532,4609.165916,2087.138566,1037.372352,1535.801198,2579.080462,1531.971324,0.0,725.0876782,14.18353975,5691.516508,16252.68458,947.5129289,144.3423882,128.4157706,329.3502199,472.3459154,44.66772736,0.0,45.80176157,13880.36672,9994.565710199999,23874.9324302,0.5949750872136326,-10561.168072
50648.56892,39,4,Professional,Tier_2,10129.71378,8644.28322,2468.973563,6244.479248,2552.106776,1401.384056,1804.980656,3836.978221,1699.342808,4775.622065,583.1914098,13.70216055,6507.513109,6507.513109,429.8259072,676.2992078,120.0471064,368.2605524,963.8875941,42.4170254,213.0722495,38.87852548,31554.913657,12586.1421458,44141.0558028,0.8715163477278364,0.0
21842.12485,63,3,Student,Tier_1,6552.637454,3141.805921,863.1368092,2973.870748,1276.814781,927.2974498,653.6117292,1071.089141,805.9544301,1444.536963,552.958755,8.804685326,1578.410666,1578.410666,420.4252511,146.2229639,237.1269647,163.5605624,210.2224536,12.4940561,10.48202296,56.50186967,13879.1607183,6384.553463,20263.714181299998,0.9277354799709424,0.0
29642.85289,42,3,Self_Employed,Tier_2,5928.570579,5441.922729,1007.145869,3096.480189,2025.007695,721.9133944,693.8989213,1806.438511,1036.235702,1564.56467,868.7121048,8.012833999,2375.232595,5451.962529,248.5824125,192.271016,92.97023229,194.8254726,272.646697,36.35479202,62.03359391,56.82288313,16784.878060000003,7406.012304500001,24190.890364500003,0.8160783462465175,-3076.7299340000004
11761.45917,48,4,Self_Employed,Tier_1,3528.437752,0.0,520.6042134,1285.734844,660.1022192,409.1443059,323.3476725,906.8919879,392.32751,634.0080464,201.3647543,7.530945432,885.7490724,2899.495869,286.3870584,190.7772373,98.68563949,18.41775567,69.51428123,4.79203378,31.47353587,58.51355012,5982.2695097000005,2879.6937959,8861.9633056,0.7534748178358893,-2013.7467966
33366.09129,38,1,Professional,Tier_1,10009.82739,3420.215337,1124.421339,4430.82795,2349.10982,918.4632422,675.3763219,1993.275537,1008.388395,3281.508013,600.6643261,8.699146205,2902.565064,3554.013623,286.4852412,544.0789959,98.36507917,144.5306263,143.7593063,20.83722829,114.0953436,116.1910355,20837.636011000002,8974.4416602,29812.0776712,0.8934842685674377,-651.4485589999999
44097.08313,55,2,Retired,Tier_1,13229.12494,0.0,1082.206088,4631.923632,2805.207088,1830.944742,2054.600138,2842.647974,1621.903197,3140.100745,1127.649726,11.91041194,5252.144257,9730.774862,738.8776193,296.5787085,140.1142986,229.575378,418.412311,76.54712063,67.63785375,223.4821104,21915.982944,12450.325326,34366.30827,0.7793329134420688,-4478.630605
19551.7729,36,3,Self_Employed,Tier_1,5865.531871,3462.307186,439.0205167,2235.349154,1351.277053,818.2892178,835.5469756,1220.260993,928.119027,1636.620102,489.2622996,8.284130089,270.1885087,270.1885087,173.3318967,258.2145544,134.0986533,96.81807473,201.3853387,16.54606678,65.91093981,52.71672062,13551.859695700003,5729.724700000001,19281.584395700003,0.9861808693420331,0.0
115996.4419,27,3,Self_Employed,Tier_1,34798.93257,19520.60055,3702.858756,14011.41981,7312.873192,3288.299179,3819.579536,4863.725378,4617.144806,10386.36373,3390.375486,16.22328445,6284.268897,6284.268897,3577.632403,1863.019479,225.5108737,908.7218674,1350.911022,185.2461809,36.98924288,624.6516634,77889.62578999999,31822.547203000002,109712.17299299999,0.9458236062756333,0.0
15356.0928,63,0,Student,Tier_3,2303.41392,0.0,634.3564697,1704.788176,1135.123052,619.0619762,646.0781871,1056.055615,742.7935376,0.0,205.3223199,8.391491926,1288.605287,6309.099545,128.7568834,221.6883922,179.969134,36.7460047,166.7604709,28.13112502,0.0,43.01379087,4736.619542300001,4310.373711200001,9046.9932535,0.5891468208306218,-5020.494258
37636.66337,54,1,Retired,Tier_2,7527.332674,3969.879047,1537.741986,4380.240978,1975.544704,1414.604114,1389.835593,1575.983134,1720.581807,2648.332272,894.6062055,5.42007345,2039.934799,8601.980855,881.6183705,113.7941663,342.1633107,187.557739,164.8927576,24.92497588,7.272469049,140.5055646,18979.85092,10054.8315945,29034.6825145,0.7714467732982782,-6562.046055999999
59136.66714,29,1,Retired,Tier_1,17741.00014,0.0,2126.200117,6622.152757,3082.360239,2025.498416,2400.127367,3216.494394,1960.298391,4024.278518,1428.326758,10.18417443,6022.581335,14509.93004,1153.608748,538.754616,367.5286257,497.521492,230.2144107,91.16683821,157.5495994,159.1700621,29068.27156,15558.465537,44626.737097000005,0.7546373384781861,-8487.348705
28201.23529,36,1,Retired,Tier_2,5640.247058,0.0,934.3150706,3914.967628,2219.554251,1041.211695,1094.76822,1716.744133,1085.621028,1998.996457,675.349499,8.186557209,2308.71026,7879.46025,977.6199775,150.7583149,131.3856269,91.70544023,378.3108941,40.99198482,29.12612233,183.9194082,11375.923746599998,8945.851293,20321.775039599997,0.7205987550058129,-5570.74999
25801.06904,19,1,Retired,Tier_1,7740.320711,0.0,1027.947774,2892.545885,1530.490112,871.9551282,1218.873836,1774.117329,1188.147294,2349.651952,397.378445,7.326896963,1890.417744,4809.640569,840.8855408,115.4620896,68.63377856,245.3514266,278.6242938,4.00284937,85.62032051,74.01468261,14080.185060000002,6911.2434062,20991.428466200003,0.8135875468437568,-2919.222825
9564.941256,32,4,Retired,Tier_2,1912.988251,0.0,466.7575919,1332.787717,552.6450465,340.616865,194.8293823,566.7360999,290.6334435,522.3089399,95.81681393,6.473407031,619.1775798,3288.821105,67.17498384,122.2542854,62.65552122,55.26616053,166.8058302,10.49250769,23.71737107,24.09820741,3759.4243262,2516.69582473,6276.12015093,0.6561587764057669,-2669.6435252
88860.7536,55,0,Retired,Tier_3,13329.11304,0.0,2547.617418,9988.278244,6309.810929,2265.428377,1957.112649,6058.633585,3646.463195,0.0,2544.146775,14.69107399,13054.59906,40214.14939,1414.226191,1239.341874,353.897319,387.7455975,1585.200561,70.73601375,0.0,546.2701236,25581.827238,23064.776974,48646.604212000006,0.5474475765868365,-27159.55033
26187.51631,25,4,Self_Employed,Tier_2,5237.503261,0.0,964.3087623,2700.638569,1872.085003,753.2380508,954.3654306,2027.527608,812.3012201,1829.669617,467.9142585,7.727226572,2023.568719,8567.964526,512.2777451,392.7335422,136.2943849,265.3150725,281.2671758,24.8554139,10.7768934,114.9356814,10871.310468399999,6748.241311899999,17619.551780299997,0.6728225606325168,-6544.395807
46112.76094,63,4,Professional,Tier_2,9222.552187,0.0,2091.224171,6660.521693,2562.803391,2043.134312,959.3856246,2139.722102,1741.561777,2581.390837,1010.506411,11.38651582,5250.636821,15099.95843,1921.658563,655.9184514,401.0841564,188.9952567,279.4744617,86.95408249,108.0369571,143.165738,17776.451073999997,13236.3514316,31012.802505599997,0.6725427381360348,-9849.321609
51386.41161,52,2,Professional,Tier_2,10277.28232,0.0,1428.060493,6999.504931,2771.042049,1241.135209,1944.787352,3577.786312,1840.390159,4068.123029,935.8154953,14.6679823,7537.349761,16302.48426,620.2856581,148.7631355,296.4827909,152.3632884,983.2776503,4.670923389,62.60075368,52.53844328,21191.642312999997,13892.2850363,35083.92734929999,0.6827471747895414,-8765.134499
18147.96781,55,0,Retired,Tier_2,3629.593562,3291.242163,504.1251458,2008.211598,1352.804741,695.7682244,562.755047,1276.021591,795.4981245,0.0,330.3120745,7.402108057,1343.332187,3701.635539,436.6329577,347.9235652,56.5884862,107.7930039,139.9119879,26.8140142,0.0,93.7658332,9496.4805863,4949.851684899999,14446.332271199999,0.7960303006069747,-2358.303352
25614.9073,60,1,Student,Tier_1,7684.472189,0.0,1190.179786,2951.434312,1981.20182,624.0038845,907.9496,1657.708368,1052.384975,1344.975533,433.8627518,9.545014461,2444.946605,5786.734076,712.222078,538.5844582,111.3030922,229.8728982,110.3824868,34.17866826,2.041301,76.29205719,12929.720851000002,6898.4523683,19828.173219300003,0.7740872526718066,-3341.7874709999996
87250.49743,47,0,Self_Employed,Tier_2,17450.09949,0.0,4262.285682,9731.879794,5003.087482,3681.397406,3124.377878,4855.480223,4069.301046,0.0,1558.802186,10.77491516,9401.167075,33513.78625,841.1674195,764.2877728,684.5286392,200.7872662,510.9183492,194.9459935,0.0,120.4166178,30637.166441,23099.544746,53736.711187,0.6158900266455478,-24112.619175
12273.46051,26,1,Student,Tier_3,1841.019076,1705.210291,497.5799987,1680.146259,674.2655678,456.5202962,262.715825,907.9869585,401.1911211,686.1827422,311.1660256,7.791392936,956.2735352,2849.476347,349.2388868,99.71705258,136.6498001,14.47530511,213.1235742,19.58115289,6.291499866,34.03629729,6039.170187499999,3384.8139736,9423.9841611,0.7678343164441402,-1893.2028117999998
164602.2309,47,2,Self_Employed,Tier_2,32920.44618,0.0,6474.795066,16566.45226,11677.40169,7450.020486,3807.393164,8114.644726,6165.618509,9083.480153,3001.895859,15.75035179,25925.43041,59340.08279,3631.297876,1784.626688,1486.334191,893.759803,2226.88604,116.681292,200.3307857,613.2820774,62758.98463399999,42503.163459,105262.148093,0.6394940549557279,-33414.65238
16532.02078,36,3,Self_Employed,Tier_3,2479.803117,0.0,591.7672031,2449.233405,1157.579842,419.4791585,557.4448529,847.9843911,579.1288208,969.3812604,425.1146176,6.105975566,1009.441149,6055.104109,253.0716701,90.12830533,107.1816942,107.1172648,152.4973038,2.951579852,31.75643245,67.17061064,5468.064792399999,5008.851876,10476.916668399997,0.633734787042773,-5045.66296
11676.56003,46,4,Self_Employed,Tier_1,3502.96801,0.0,507.2187061,1385.769232,818.0504741,276.1017508,371.8984623,851.8002469,482.5456633,599.7530671,310.5427692,5.515728923,644.047399,2569.911652,319.4876342,121.4430121,48.12159442,80.03539818,158.313935,20.86138715,8.032099384,37.86775631,5944.285693400001,3162.3626884,9106.648381800002,0.7799084968863044,-1925.8642529999997
33349.56065,19,2,Student,Tier_2,6669.912129,3527.967968,1632.920966,3812.587516,2387.998039,1543.408799,1439.33251,1750.222017,1103.290091,3002.790469,562.0158632,8.039487003,2681.133594,5917.114278,634.0314474,462.0604711,221.3951549,225.4104986,102.8238206,52.43273679,52.18066987,61.49854201,17687.10364,9745.342727199999,27432.4463672,0.8225729464654881,-3235.980684
175541.5897,45,4,Student,Tier_3,26331.23845,0.0,5528.886262,24432.61451,12634.74261,8480.510276,5533.465272,9612.958497,6682.566144,14705.83159,3823.951806,23.05530089,40471.64169,57774.82427,4574.920545,1736.127137,481.4981063,503.539974,634.1958561,79.65861848,689.2439722,634.0238484,62861.480943,54905.284474,117766.765417,0.670876717125913,-17303.18258
6504.047225,25,1,Retired,Tier_1,1951.214168,0.0,187.0833936,754.9647739,477.62039,246.6242943,235.1435908,508.1725338,240.6273694,639.2484532,84.03196995,7.325818807,476.4747148,1179.316289,167.5963823,109.7191337,28.87396671,32.19601289,86.95265552,3.736045969,24.7765097,15.65227695,3526.345918,1798.3850189500001,5324.73093695,0.8186796240474714,-702.8415742000001
26799.54224,42,1,Self_Employed,Tier_3,4019.931336,2448.020737,1318.554211,3443.48374,1392.245832,1277.876067,541.2887909,1742.751531,889.0188027,2153.536016,306.4144534,9.134809212,2448.087054,7266.420725,514.7682411,205.3504843,302.0742489,46.76055089,418.5926713,34.89587668,98.5542373,86.18645386,12571.812633700001,6961.3088833,19533.121517,0.7288602671670111,-4818.333671
43912.95572,27,2,Professional,Tier_1,13173.88672,0.0,1545.195981,5287.546335,3473.649766,1135.325225,1678.339391,2445.422147,1498.729385,4160.022477,1001.715191,11.12173992,4883.884727,8513.123107,1238.540841,522.4805354,203.4830287,368.9405332,360.2589557,20.71349411,86.68128609,208.0101972,22823.25671,12576.575907999999,35399.832618,0.8061364132197841,-3629.23838
30818.56748,39,3,Self_Employed,Tier_3,4622.785121,1946.235945,777.4171418,4048.392406,1914.003192,1429.192679,628.4869399,1954.335261,971.0172773,2378.353211,511.9888774,5.972388611,1840.604614,9636.359425,737.2329224,398.988268,119.3558905,149.9583985,200.667905,40.23268445,30.89434996,63.7173928,12650.143957099997,8532.0640943,21182.208051399997,0.6873196836662311,-7795.754811000001
40720.62487,52,3,Professional,Tier_1,12216.18746,0.0,1890.752238,4275.976979,2486.998448,1888.867712,1677.684343,2601.015361,1281.830314,2677.567131,1005.414521,10.96042545,4463.153733,8718.330362,442.6116997,640.308493,152.256831,159.4870336,711.0792339,58.80769909,131.3190672,156.3025221,20667.352504,11334.942002999998,32002.294507,0.7858989052640243,-4255.1766290000005
16890.83076,59,4,Retired,Tier_2,3378.166151,0.0,390.8508688,2014.1999,968.6750294,701.198094,803.8175506,1174.934252,521.6987416,1581.858753,221.1709064,5.353357855,904.2266151,5134.260509,240.0562473,91.27810843,178.795339,209.1632372,316.2498293,22.03164339,42.32553617,13.10224694,7047.5087664,4709.0614804,11756.5702468,0.6960326826932224,-4230.033893899999
18567.63302,41,1,Retired,Tier_1,5570.289907,1185.964443,659.953791,2694.335913,1053.46103,902.8057589,397.865128,1416.724492,648.2700145,1100.414445,269.9443556,7.744440021,1437.959203,2667.603746,479.4326172,274.7649633,255.2735086,72.99096834,97.94324665,7.452389402,33.67177385,34.53163325,10581.6170925,5318.412185499999,15900.029278,0.8563304359189666,-1229.6445429999999
26641.20997,43,1,Retired,Tier_1,7992.362991,0.0,1139.229296,3963.695151,1740.548195,984.4376094,849.7537863,1283.078704,852.3398837,2465.911449,478.2138892,5.139101963,1369.118945,4891.639016,346.1832966,513.7309861,261.7874126,145.9339239,239.5736464,29.57947063,110.8070935,70.55627583,13732.9223237,8016.6486309,21749.5709546,0.8163882563551599,-3522.520071
12149.48657,48,3,Self_Employed,Tier_3,1822.422986,0.0,563.4602251,1284.581077,793.9375212,390.5761701,396.4820324,821.6564984,434.7684712,962.4989867,342.8430672,9.78068271,1188.302732,4336.259536,322.9668414,209.4193954,21.55639935,28.88351028,69.8976162,20.1209836,7.448982475,98.98952248,4604.8071674,3208.4198679000006,7813.2270353,0.6430911290187962,-3147.9568039999995
28946.46995,40,1,Self_Employed,Tier_1,8683.940985,0.0,650.1976473,3847.857872,1642.857049,943.6455589,878.6369615,2043.673305,1274.374219,1879.541927,359.4244962,9.787062513,2833.009109,6742.319929,255.8232839,258.6965752,141.9508842,123.4822808,505.617847,5.640633352,64.81727433,51.89526329,14531.728083299999,7672.4219376,22204.1500209,0.7670762638502662,-3909.31082
21981.49904,19,1,Professional,Tier_2,4396.299808,3684.941187,886.8957442,2650.735935,1414.835277,576.6211985,451.4791501,1043.812866,749.6986084,2119.971861,542.0583176,6.528949403,1435.16095,3464.149087,357.9261069,116.7658422,50.96706482,112.0046165,239.4967393,4.882066789,76.3619856,103.2652629,12881.6200746,5635.7298782,18517.3499528,0.842406148875641,-2028.9881369999998
20597.32542,56,2,Professional,Tier_3,3089.598813,0.0,911.1803594,2426.507349,1365.770075,928.8946291,631.347099,1053.850099,710.9204147,1102.088238,601.1586482,5.441454041,1120.793997,7776.009698,453.262747,353.7308198,109.2917384,158.5874386,286.7754353,9.313331008,50.93798671,167.0132161,6867.6379241,5953.6778003,12821.3157244,0.622474785583108,-6655.215701
38768.28486,50,3,Student,Tier_3,5815.242728,4180.135704,1500.621515,3915.375763,2350.943493,1400.432601,992.3640348,1618.54974,1220.410017,2873.330262,433.3419527,9.584631151,3715.797107,12467.53704,1101.449753,388.4305905,395.5055477,212.2814065,129.7168079,54.18333371,16.58109033,36.77548907,17208.289966000004,9092.457844500002,26300.747810500005,0.6784088567620994,-8751.739932999999
6991.322849,41,3,Professional,Tier_3,1048.698427,898.3240899,193.5323911,738.5470364,507.0587299,152.2490703,179.4669762,543.6261576,317.5510349,686.5414256,188.5955107,9.338814937,652.9067025,1537.131999,154.6027236,121.2047729,30.97125227,41.27741837,99.33451007,12.08560017,18.97492725,21.06087524,3688.2735261000003,1765.9173235000003,5454.190849600001,0.7801371739512984,-884.2252964999999
24976.24814,29,0,Retired,Tier_3,3746.437221,0.0,1009.518166,2788.312511,1835.940268,782.4424368,522.6732702,1787.022312,775.9781089,0.0,633.534365,6.197335079,1547.861788,11094.38948,202.7150748,184.5617987,204.6220509,154.0973705,250.7815518,34.05530493,0.0,178.0478299,7318.9558079,6562.902851000001,13881.8586589,0.5558023999876869,-9546.527692
191536.8837,54,3,Self_Employed,Tier_1,57461.0651,0.0,9034.449714,23576.57197,10545.20094,8563.532654,4535.028431,10854.56166,6831.000483,15116.13973,3974.484427,17.72887416,33957.33307,41044.84857,5777.700466,2995.108881,657.0525547,875.0650913,1472.28463,3.38493697,682.8689104,1053.290511,99297.216687,51194.818422000004,150492.035109,0.7857078605534397,-7087.515500000001
12582.53363,26,3,Student,Tier_3,1887.380045,0.0,602.326576,1678.80932,868.6407728,284.1448651,389.3278419,777.7577194,447.0149319,742.2532092,281.3782377,6.19404628,779.3679564,4623.500113,117.8017006,114.9543571,64.50874036,51.34437636,210.4895377,8.776131882,6.337984229,69.90682186,4456.7324815,3502.3010375000003,7959.0335190000005,0.632546174963015,-3844.1321566
83897.66471,61,0,Self_Employed,Tier_1,25169.29941,0.0,3469.266591,10711.46769,5912.938957,3327.957685,2978.459695,6342.264768,3731.799378,0.0,2062.822614,11.32212928,9499.002058,20191.38792,1902.076735,1293.302654,249.0807596,320.5933024,1163.579781,170.253642,0.0,599.6134005,38712.630147,24993.646641000003,63706.276788,0.7593331352929383,-10692.385862000001
31340.84749,60,1,Retired,Tier_1,9402.254247,5491.539159,840.1979937,3807.914297,2505.569279,1160.281923,853.6733462,1565.524037,1145.443592,2126.612956,387.4398504,7.80300401,2054.396811,2054.396811,480.9090653,548.4006766,107.6034855,229.7371103,196.5918612,45.48674348,81.44887871,28.74720217,20571.5719847,8714.878695599999,29286.450680299997,0.9344498641794704,0.0
18519.62785,61,1,Retired,Tier_1,5555.888355,0.0,493.0223992,2430.183297,1387.570389,440.4898075,880.1752564,1297.348971,694.8250725,1561.94603,439.7054506,7.309257849,1353.647352,3338.472822,407.8050047,283.4461908,126.1839637,58.23584859,344.1279317,12.66651722,6.82250539,117.0148746,9603.0308277,5578.1242005,15181.1550282,0.8197332663031887,-1984.8254700000002
10429.9769,20,4,Retired,Tier_2,2085.99538,1545.817226,322.5484689,1267.653859,796.3113996,333.3772946,352.7217654,766.7993195,413.8970254,543.6581974,172.9877457,7.201499782,751.1147636,1828.209217,106.7322691,187.5847177,62.76161258,92.6077366,65.50669239,4.821616434,19.36796617,11.74863566,5678.7156171999995,2923.0520643,8601.7676815,0.8247158899747898,-1077.0944534
33546.84948,61,1,Student,Tier_1,10064.05484,0.0,861.3599039,3962.746327,2444.383723,1056.714661,759.5940464,1794.05967,1442.705988,1802.040534,406.7286534,8.211848665,2754.816511,8952.461132,263.045231,347.2800147,83.31677579,78.00340055,265.3725273,5.866622698,63.64008089,40.2922476,15964.2209359,8630.167410799999,24594.388346699998,0.7331355619955523,-6197.644621
21973.30847,41,4,Professional,Tier_2,4394.661694,0.0,585.5069384,3124.735826,1393.974599,540.2471293,671.5174107,1416.236517,893.1705735,1247.36511,594.7031034,7.936418826,1743.89379,7111.18957,661.6957283,246.6885054,55.55937557,105.0880886,190.2906703,21.1434803,10.21208454,132.3008722,8536.940832900002,6325.1780684000005,14862.118901300002,0.6763714677555793,-5367.2957799999995
28118.5146,50,4,Self_Employed,Tier_2,5623.70292,0.0,647.6163373,2955.682545,1753.386516,1265.448203,1172.520784,1447.174357,1232.172612,2384.767347,807.2744193,9.177542412,2580.588603,8828.768559,222.3026286,250.7861274,112.6053125,161.5083862,259.108026,47.16388119,38.54268566,183.6776832,11335.4335733,7954.3124673,19289.746040600003,0.6860158267606357,-6248.179956
